MES_COTIZACION,COD_CLIENTE,COD_SOL,GARANTIA,IMPORTE,PLAZO,TEA_MINIMA,FLG_DESEMBOLSO
1/09/2018,==BBVAPE369568731,==BBVAPE7301613,SIN GARANTIA,7000,36,0.317,0
1/09/2018,==BBVAPE412924125,==BBVAPE7089375,SIN GARANTIA,2500,12,0.327,1
1/09/2018,==BBVAPE488979165,==BBVAPE7152573,SIN GARANTIA,3000,6,0.3341,0
1/09/2018,==BBVAPE363086913,==BBVAPE7342203,SIN GARANTIA,100000,24,0.1405,0
1/09/2018,==BBVAPE363086913,==BBVAPE7376925,SIN GARANTIA,100000,24,0.1405,1
1/09/2018,==BBVAPE393909231,==BBVAPE7255371,SIN GARANTIA,23400,60,0.188,0
1/09/2018,==BBVAPE396513201,==BBVAPE7249809,SIN GARANTIA,16700,36,0.188,0
1/09/2018,==BBVAPE426861003,==BBVAPE7162221,SIN GARANTIA,1000,6,0.327,0
1/09/2018,==BBVAPE221586357,==BBVAPE7266261,SIN GARANTIA,20000,48,0.19,0
1/09/2018,==BBVAPE381872487,==BBVAPE7093713,SIN GARANTIA,18000,36,0.165,1
1/09/2018,==BBVAPE499194525,==BBVAPE7131855,SIN GARANTIA,4600,36,0.3341,1
1/09/2018,==BBVAPE64916283,==BBVAPE7158585,SIN GARANTIA,75700,60,0.188,1
1/09/2018,==BBVAPE371505891,==BBVAPE7174947,DINERARIA,20800,24,0.19,1
1/09/2018,==BBVAPE381949941,==BBVAPE7151871,SIN GARANTIA,40000,24,0.18899999999999997,0
1/09/2018,==BBVAPE368160609,==BBVAPE7114557,SIN GARANTIA,6000,36,0.302,0
1/09/2018,==BBVAPE389054991,==BBVAPE7200867,SIN GARANTIA,40000,60,0.18600000000000003,0
1/09/2018,==BBVAPE493462335,==BBVAPE7162149,DINERARIA,32500,15,0.187,0
1/09/2018,==BBVAPE435250227,==BBVAPE7109697,SIN GARANTIA,60000,24,0.1415,1
1/09/2018,==BBVAPE368502051,==BBVAPE7261941,NO DINERARIA,350000,60,0.1395,1
1/09/2018,==BBVAPE378642585,==BBVAPE7258197,SIN GARANTIA,79200,60,0.15,1
1/09/2018,==BBVAPE492228615,==BBVAPE7198113,DINERARIA,10000,6,0.1985,1
1/09/2018,==BBVAPE169146399,==BBVAPE7253589,SIN GARANTIA,87400,60,0.1355,0
1/09/2018,==BBVAPE48829737,==BBVAPE7380003,SIN GARANTIA,40000,36,0.17300000000000001,1
1/09/2018,==BBVAPE278969871,==BBVAPE7208877,SIN GARANTIA,87900,60,0.188,0
1/09/2018,==BBVAPE135723351,==BBVAPE7088205,SIN GARANTIA,20000,36,0.188,1
1/09/2018,==BBVAPE143110857,==BBVAPE7188321,NO DINERARIA,360000,120,0.1415,1
1/09/2018,==BBVAPE384677085,==BBVAPE7148991,SIN GARANTIA,14700,36,0.1985,0
1/09/2018,==BBVAPE371397585,==BBVAPE7106691,SIN GARANTIA,33000,36,0.18600000000000003,1
1/09/2018,==BBVAPE378530697,==BBVAPE7291119,SIN GARANTIA,30000,48,0.166,0
1/09/2018,==BBVAPE399644229,==BBVAPE7182633,SIN GARANTIA,25700,60,0.18899999999999997,0
1/09/2018,==BBVAPE415029603,==BBVAPE7105629,SIN GARANTIA,25000,24,0.166,1
1/09/2018,==BBVAPE374031183,==BBVAPE7388841,SIN GARANTIA,100000,60,0.1415,0
1/09/2018,==BBVAPE361405263,==BBVAPE7304385,SIN GARANTIA,95000,60,0.1415,0
1/09/2018,==BBVAPE209892711,==BBVAPE7132863,SIN GARANTIA,29400,48,0.18899999999999997,1
1/09/2018,==BBVAPE403491441,==BBVAPE7115727,SIN GARANTIA,3000,12,0.327,0
1/09/2018,==BBVAPE21404271,==BBVAPE7138947,SIN GARANTIA,30000,36,0.18899999999999997,0
1/09/2018,==BBVAPE464555559,==BBVAPE7140045,SIN GARANTIA,13700,36,0.1975,1
1/09/2018,==BBVAPE91160571,==BBVAPE7112955,SIN GARANTIA,35000,48,0.18600000000000003,0
1/09/2018,==BBVAPE76075149,==BBVAPE7275999,NO DINERARIA,100000,36,0.134,1
1/09/2018,==BBVAPE383962917,==BBVAPE6661515,NO DINERARIA,451000,60,0.1385,1
1/09/2018,==BBVAPE20915859,==BBVAPE7090653,SIN GARANTIA,100000,60,0.1405,1
1/09/2018,==BBVAPE366847131,==BBVAPE7259367,SIN GARANTIA,35000,36,0.187,1
1/09/2018,==BBVAPE379545555,==BBVAPE7082751,SIN GARANTIA,50000,60,0.187,0
1/09/2018,==BBVAPE384312837,==BBVAPE7203711,SIN GARANTIA,37200,60,0.18899999999999997,1
1/09/2018,==BBVAPE375151467,==BBVAPE7121775,SIN GARANTIA,120000,60,0.1395,1
1/09/2018,==BBVAPE387407001,==BBVAPE7303629,SIN GARANTIA,53300,60,0.188,1
1/09/2018,==BBVAPE37335621,==BBVAPE7378275,NO DINERARIA,200000,12,0.131,0
1/09/2018,==BBVAPE405273891,==BBVAPE7292343,SIN GARANTIA,2000,18,0.3341,0
1/09/2018,==BBVAPE410211975,==BBVAPE7271607,NO DINERARIA,5000,6,0.302,1
1/09/2018,==BBVAPE390846045,==BBVAPE7075191,SIN GARANTIA,150000,60,0.163,1
1/09/2018,==BBVAPE378372063,==BBVAPE7368069,SIN GARANTIA,11500,36,0.1985,0
1/09/2018,==BBVAPE389502219,==BBVAPE7130109,SIN GARANTIA,350000,120,0.1395,0
1/09/2018,==BBVAPE385432707,==BBVAPE7307625,SIN GARANTIA,14000,18,0.1975,1
1/09/2018,==BBVAPE380417313,==BBVAPE7232349,SIN GARANTIA,5300,36,0.2915,1
1/09/2018,==BBVAPE412708485,==BBVAPE7267575,SIN GARANTIA,50000,48,0.1405,0
1/09/2018,==BBVAPE381982035,==BBVAPE7231179,SIN GARANTIA,17100,60,0.19,0
1/09/2018,==BBVAPE381982035,==BBVAPE7304961,SIN GARANTIA,17100,60,0.19,0
1/09/2018,==BBVAPE365787831,==BBVAPE7282875,SIN GARANTIA,44000,60,0.188,1
1/09/2018,==BBVAPE365787831,==BBVAPE7292145,SIN GARANTIA,46900,60,0.188,0
1/09/2018,==BBVAPE365787831,==BBVAPE7315761,SIN GARANTIA,21500,60,0.18899999999999997,0
1/09/2018,==BBVAPE74224227,==BBVAPE7291947,NO DINERARIA,70000,48,0.1355,0
1/09/2018,==BBVAPE372319041,==BBVAPE7249233,SIN GARANTIA,120000,60,0.1395,1
1/09/2018,==BBVAPE368783247,==BBVAPE7199949,SIN GARANTIA,60000,60,0.1426,1
1/09/2018,==BBVAPE369821433,==BBVAPE7227561,SIN GARANTIA,60000,36,0.1486,0
1/09/2018,==BBVAPE369821433,==BBVAPE7360959,SIN GARANTIA,60000,60,0.1486,1
1/09/2018,==BBVAPE389836875,==BBVAPE7100193,SIN GARANTIA,60000,36,0.1415,1
1/09/2018,==BBVAPE153095169,==BBVAPE7313781,SIN GARANTIA,14900,36,0.1985,0
1/09/2018,==BBVAPE256003653,==BBVAPE7240899,DINERARIA,28500,48,0.187,1
1/09/2018,==BBVAPE176427435,==BBVAPE7156047,SIN GARANTIA,50000,60,0.1486,0
1/09/2018,==BBVAPE52185063,==BBVAPE7287825,NO DINERARIA,281000,132,0.14800000000000002,0
1/09/2018,==BBVAPE368530959,==BBVAPE7253247,SIN GARANTIA,84200,60,0.188,0
1/09/2018,==BBVAPE363907911,==BBVAPE7308543,SIN GARANTIA,14200,36,0.1955,1
1/09/2018,==BBVAPE370272783,==BBVAPE7106745,SIN GARANTIA,80000,36,0.1486,1
1/09/2018,==BBVAPE444024021,==BBVAPE7166199,SIN GARANTIA,13000,24,0.1965,0
1/09/2018,==BBVAPE88230171,==BBVAPE7358871,SIN GARANTIA,3500,12,0.3269,0
1/09/2018,==BBVAPE388781805,==BBVAPE7122981,SIN GARANTIA,41000,36,0.18899999999999997,0
1/09/2018,==BBVAPE22072989,==BBVAPE7109787,SIN GARANTIA,20000,24,0.165,1
1/09/2018,==BBVAPE94249713,==BBVAPE7074831,SIN GARANTIA,100000,36,0.185,0
1/09/2018,==BBVAPE360240879,==BBVAPE7388679,SIN GARANTIA,3400,6,0.3341,1
1/09/2018,==BBVAPE379641747,==BBVAPE7201371,SIN GARANTIA,11000,60,0.1985,1
1/09/2018,==BBVAPE360852285,==BBVAPE7088151,SIN GARANTIA,10000,7,0.1965,1
1/09/2018,==BBVAPE372177201,==BBVAPE7148289,SIN GARANTIA,10000,36,0.1975,0
1/09/2018,==BBVAPE372698319,==BBVAPE7092093,SIN GARANTIA,76000,60,0.1405,0
1/09/2018,==BBVAPE464489661,==BBVAPE7251483,SIN GARANTIA,26500,60,0.18899999999999997,1
1/09/2018,==BBVAPE448885893,==BBVAPE7224141,SIN GARANTIA,5000,36,0.335,0
1/09/2018,==BBVAPE211705095,==BBVAPE7174389,SIN GARANTIA,100000,60,0.1425,1
1/09/2018,==BBVAPE438750435,==BBVAPE7171671,SIN GARANTIA,120000,60,0.185,0
1/09/2018,==BBVAPE151140477,==BBVAPE7268799,SIN GARANTIA,284240,120,0.187,0
1/09/2018,==BBVAPE366698649,==BBVAPE7107501,SIN GARANTIA,280060,120,0.19699999999999998,0
1/09/2018,==BBVAPE248077119,==BBVAPE6791871,SIN GARANTIA,100000,60,0.1415,1
1/09/2018,==BBVAPE23686599,==BBVAPE7085775,SIN GARANTIA,60000,17,0.185,0
1/09/2018,==BBVAPE394039893,==BBVAPE7290813,SIN GARANTIA,67000,60,0.188,0
1/09/2018,==BBVAPE399126657,==BBVAPE7299687,SIN GARANTIA,66000,60,0.1405,0
1/09/2018,==BBVAPE364739781,==BBVAPE7130721,NO DINERARIA,500000,60,0.1385,0
1/09/2018,==BBVAPE51561651,==BBVAPE7074111,SIN GARANTIA,120000,60,0.1425,0
1/09/2018,==BBVAPE398120205,==BBVAPE7218021,SIN GARANTIA,120000,60,0.1405,0
1/09/2018,==BBVAPE32067435,==BBVAPE7051161,SIN GARANTIA,120000,60,0.1405,0
1/09/2018,==BBVAPE88394925,==BBVAPE7258449,SIN GARANTIA,60000,33,0.1415,1
1/09/2018,==BBVAPE464559303,==BBVAPE7239819,SIN GARANTIA,53500,60,0.1486,1
1/09/2018,==BBVAPE73372053,==BBVAPE7277709,SIN GARANTIA,54800,60,0.1486,0
1/09/2018,==BBVAPE390985761,==BBVAPE7233519,SIN GARANTIA,130000,36,0.1355,0
1/09/2018,==BBVAPE281641665,==BBVAPE7158657,SIN GARANTIA,4400,24,0.3341,1
1/09/2018,==BBVAPE375065895,==BBVAPE7185567,NO DINERARIA,54400,36,0.1365,0
1/09/2018,==BBVAPE389166231,==BBVAPE7160475,NO DINERARIA,180000,120,0.18600000000000003,0
1/09/2018,==BBVAPE389166231,==BBVAPE7272021,NO DINERARIA,185000,120,0.18600000000000003,1
1/09/2018,==BBVAPE114633939,==BBVAPE7186503,SIN GARANTIA,1900,24,0.3341,1
1/09/2018,==BBVAPE278830461,==BBVAPE7300461,DINERARIA,20000,6,0.162,0
1/09/2018,==BBVAPE379365501,==BBVAPE7347189,SIN GARANTIA,30000,48,0.18899999999999997,0
1/09/2018,==BBVAPE385278609,==BBVAPE7380273,SIN GARANTIA,18000,48,0.188,1
1/09/2018,==BBVAPE440143563,==BBVAPE7202883,SIN GARANTIA,32800,60,0.18899999999999997,0
1/09/2018,==BBVAPE370221681,==BBVAPE7111461,SIN GARANTIA,15000,36,0.19,0
1/09/2018,==BBVAPE415230627,==BBVAPE7314249,SIN GARANTIA,30400,60,0.18899999999999997,0
1/09/2018,==BBVAPE439858677,==BBVAPE7384809,SIN GARANTIA,5000,36,0.302,1
1/09/2018,==BBVAPE370535961,==BBVAPE7262211,SIN GARANTIA,21800,60,0.19,1
1/09/2018,==BBVAPE382199907,==BBVAPE7252203,SIN GARANTIA,100000,48,0.187,1
1/09/2018,==BBVAPE197702823,==BBVAPE7147569,SIN GARANTIA,15000,24,0.188,1
1/09/2018,==BBVAPE88100409,==BBVAPE7277385,DINERARIA,17000,12,0.188,1
1/09/2018,==BBVAPE385586301,==BBVAPE7375665,SIN GARANTIA,10000,48,0.1985,0
1/09/2018,==BBVAPE391350945,==BBVAPE7175271,NO DINERARIA,80000,60,0.1405,1
1/09/2018,==BBVAPE364916505,==BBVAPE7284045,SIN GARANTIA,55200,60,0.18600000000000003,0
1/09/2018,==BBVAPE364916505,==BBVAPE7361715,SIN GARANTIA,55200,60,0.18600000000000003,1
1/09/2018,==BBVAPE210890577,==BBVAPE7182525,SIN GARANTIA,27800,60,0.18600000000000003,1
1/09/2018,==BBVAPE136397577,==BBVAPE7184307,SIN GARANTIA,120000,60,0.1355,0
1/09/2018,==BBVAPE366090573,==BBVAPE6947391,DINERARIA,9000,8,0.302,1
1/09/2018,==BBVAPE383712159,==BBVAPE7234203,SIN GARANTIA,76900,60,0.1486,0
1/09/2018,==BBVAPE117704739,==BBVAPE7388571,SIN GARANTIA,20000,24,0.165,1
1/09/2018,==BBVAPE393757833,==BBVAPE7166541,SIN GARANTIA,25000,36,0.175,1
1/09/2018,==BBVAPE195976587,==BBVAPE7301055,SIN GARANTIA,15800,60,0.19,1
1/09/2018,==BBVAPE402987801,==BBVAPE7334769,NO DINERARIA,300000,60,0.1395,0
1/09/2018,==BBVAPE178038777,==BBVAPE7116645,SIN GARANTIA,80000,18,0.1415,1
1/09/2018,==BBVAPE88647087,==BBVAPE7322727,SIN GARANTIA,27100,60,0.18899999999999997,0
1/09/2018,==BBVAPE211372815,==BBVAPE7168611,DINERARIA,20000,24,0.183,1
1/09/2018,==BBVAPE395895081,==BBVAPE6989817,SIN GARANTIA,30000,12,0.198,1
1/09/2018,==BBVAPE384569121,==BBVAPE7207239,SIN GARANTIA,50000,48,0.1365,1
1/09/2018,==BBVAPE432948153,==BBVAPE7302333,SIN GARANTIA,14000,36,0.1985,0
1/09/2018,==BBVAPE390445797,==BBVAPE7273389,SIN GARANTIA,68600,60,0.1405,0
1/09/2018,==BBVAPE366311343,==BBVAPE7290957,SIN GARANTIA,40000,60,0.165,1
1/09/2018,==BBVAPE240293109,==BBVAPE7120425,SIN GARANTIA,101800,60,0.1425,0
1/09/2018,==BBVAPE240293109,==BBVAPE7147173,SIN GARANTIA,101800,60,0.1425,1
1/09/2018,==BBVAPE477759459,==BBVAPE7299309,DINERARIA,10000,36,0.175,1
1/09/2018,==BBVAPE367716567,==BBVAPE6783393,SIN GARANTIA,80000,36,0.1405,1
1/09/2018,==BBVAPE51241809,==BBVAPE7318047,SIN GARANTIA,15000,24,0.19,1
1/09/2018,==BBVAPE500009331,==BBVAPE7073895,SIN GARANTIA,12900,48,0.1985,1
1/09/2018,==BBVAPE73740873,==BBVAPE7254309,SIN GARANTIA,40000,24,0.165,0
1/09/2018,==BBVAPE379038837,==BBVAPE7100427,SIN GARANTIA,10000,48,0.1965,0
1/09/2018,==BBVAPE368818167,==BBVAPE7161969,SIN GARANTIA,3000,6,0.3269,1
1/09/2018,==BBVAPE94528551,==BBVAPE7131927,SIN GARANTIA,4000,6,0.183,0
1/09/2018,==BBVAPE364211643,==BBVAPE7122189,SIN GARANTIA,50000,36,0.18600000000000003,0
1/09/2018,==BBVAPE440374755,==BBVAPE7134897,SIN GARANTIA,64000,60,0.1486,0
1/09/2018,==BBVAPE402186207,==BBVAPE6985803,SIN GARANTIA,50000,48,0.18600000000000003,0
1/09/2018,==BBVAPE361745751,==BBVAPE7337955,SIN GARANTIA,20000,36,0.166,1
1/09/2018,==BBVAPE362442477,==BBVAPE7351455,SIN GARANTIA,24200,36,0.188,0
1/09/2018,==BBVAPE136508925,==BBVAPE7351059,DINERARIA,15000,12,0.19,1
1/09/2018,==BBVAPE367045077,==BBVAPE7300497,NO DINERARIA,160000,60,0.1395,0
1/09/2018,==BBVAPE391696203,==BBVAPE7157757,SIN GARANTIA,30000,48,0.18899999999999997,1
1/09/2018,==BBVAPE364262025,==BBVAPE7159809,SIN GARANTIA,150000,60,0.1415,1
1/09/2018,==BBVAPE369165963,==BBVAPE7384251,SIN GARANTIA,5000,24,0.2925,1
1/09/2018,==BBVAPE140702673,==BBVAPE7334193,SIN GARANTIA,30100,60,0.166,0
1/09/2018,==BBVAPE473043081,==BBVAPE7339017,DINERARIA,10000,13,0.1985,1
1/09/2018,==BBVAPE122246481,==BBVAPE7166523,SIN GARANTIA,20000,24,0.19,1
1/09/2018,==BBVAPE372023859,==BBVAPE7364613,DINERARIA,5000,8,0.302,1
1/09/2018,==BBVAPE360563763,==BBVAPE7196421,SIN GARANTIA,2000,12,0.21,0
1/09/2018,==BBVAPE397167843,==BBVAPE7327911,SIN GARANTIA,15000,24,0.19,0
1/09/2018,==BBVAPE367068549,==BBVAPE7128291,SIN GARANTIA,19400,36,0.165,0
1/09/2018,==BBVAPE483090285,==BBVAPE7091445,SIN GARANTIA,7900,36,0.302,1
1/09/2018,==BBVAPE385321917,==BBVAPE7254201,SIN GARANTIA,114900,60,0.1425,0
1/09/2018,==BBVAPE370372305,==BBVAPE7092183,SIN GARANTIA,29300,48,0.18600000000000003,0
1/09/2018,==BBVAPE126787575,==BBVAPE7281543,SIN GARANTIA,100000,60,0.184,0
1/09/2018,==BBVAPE381138645,==BBVAPE7158495,SIN GARANTIA,67810,60,0.1405,1
1/09/2018,==BBVAPE378082767,==BBVAPE7198779,SIN GARANTIA,83500,60,0.188,0
1/09/2018,==BBVAPE378082767,==BBVAPE7273335,SIN GARANTIA,29900,36,0.18899999999999997,0
1/09/2018,==BBVAPE435991971,==BBVAPE7321989,SIN GARANTIA,120000,60,0.1405,1
1/09/2018,==BBVAPE9334083,==BBVAPE7240791,DINERARIA,15000,10,0.165,0
1/09/2018,==BBVAPE362607105,==BBVAPE7178385,SIN GARANTIA,51000,60,0.1415,0
1/09/2018,==BBVAPE432268293,==BBVAPE7106835,SIN GARANTIA,15000,36,0.19,1
1/09/2018,==BBVAPE254054883,==BBVAPE7129173,SIN GARANTIA,11000,48,0.1985,1
1/09/2018,==BBVAPE449639265,==BBVAPE7279149,SIN GARANTIA,30000,36,0.18899999999999997,1
1/09/2018,==BBVAPE425288091,==BBVAPE7141647,SIN GARANTIA,28000,7,0.165,0
1/09/2018,==BBVAPE402387033,==BBVAPE7378941,SIN GARANTIA,19000,48,0.19,0
1/09/2018,==BBVAPE382434771,==BBVAPE7299219,SIN GARANTIA,150000,60,0.1355,1
1/09/2018,==BBVAPE228880623,==BBVAPE7285737,SIN GARANTIA,30000,12,0.165,0
1/09/2018,==BBVAPE387592509,==BBVAPE7194963,SIN GARANTIA,120000,60,0.1425,0
1/09/2018,==BBVAPE450788943,==BBVAPE7275513,SIN GARANTIA,10800,36,0.1985,1
1/09/2018,==BBVAPE380565039,==BBVAPE7104999,SIN GARANTIA,10000,7,0.20800000000000002,1
1/09/2018,==BBVAPE122486835,==BBVAPE7237605,SIN GARANTIA,10000,24,0.1965,1
1/09/2018,==BBVAPE271124193,==BBVAPE7147623,NO DINERARIA,542500,120,0.1415,0
1/09/2018,==BBVAPE174844767,==BBVAPE7298805,NO DINERARIA,200000,120,0.133,1
1/09/2018,==BBVAPE384720897,==BBVAPE7387851,SIN GARANTIA,15000,36,0.187,0
1/09/2018,==BBVAPE127916463,==BBVAPE7197069,SIN GARANTIA,41600,60,0.18899999999999997,0
1/09/2018,==BBVAPE127916463,==BBVAPE7293279,SIN GARANTIA,41600,60,0.18899999999999997,0
1/09/2018,==BBVAPE419531331,==BBVAPE7109823,SIN GARANTIA,10000,12,0.1985,0
1/09/2018,==BBVAPE204598659,==BBVAPE7219947,DINERARIA,518000,36,0.132,0
1/09/2018,==BBVAPE416526285,==BBVAPE7251537,SIN GARANTIA,50000,48,0.248,0
1/09/2018,==BBVAPE369666057,==BBVAPE7377933,SIN GARANTIA,42000,60,0.18899999999999997,0
1/09/2018,==BBVAPE364507113,==BBVAPE7099347,DINERARIA,26000,24,0.18600000000000003,1
1/09/2018,==BBVAPE375849255,==BBVAPE7140009,SIN GARANTIA,113000,60,0.1425,1
1/09/2018,==BBVAPE364441593,==BBVAPE7241061,SIN GARANTIA,30000,60,0.165,0
1/09/2018,==BBVAPE409181241,==BBVAPE7269681,SIN GARANTIA,16000,36,0.19,0
1/09/2018,==BBVAPE230910195,==BBVAPE7173885,NO DINERARIA,610000,120,0.1395,1
1/09/2018,==BBVAPE370116957,==BBVAPE7242699,SIN GARANTIA,16500,36,0.19,1
1/09/2018,==BBVAPE263650935,==BBVAPE7136085,SIN GARANTIA,4900,18,0.327,1
1/09/2018,==BBVAPE190942221,==BBVAPE7183227,SIN GARANTIA,70000,60,0.1486,1
1/09/2018,==BBVAPE134613381,==BBVAPE7212675,SIN GARANTIA,20000,48,0.19,0
1/09/2018,==BBVAPE439509549,==BBVAPE7185891,SIN GARANTIA,70000,60,0.185,0
1/09/2018,==BBVAPE375271005,==BBVAPE7176675,SIN GARANTIA,20000,12,0.188,0
1/09/2018,==BBVAPE375271005,==BBVAPE7205565,SIN GARANTIA,51000,36,0.18600000000000003,1
1/09/2018,==BBVAPE387386409,==BBVAPE7188519,SIN GARANTIA,200000,48,0.1395,0
1/09/2018,==BBVAPE381896985,==BBVAPE7237443,SIN GARANTIA,20000,36,0.19,0
1/09/2018,==BBVAPE381896985,==BBVAPE7238037,SIN GARANTIA,20000,36,0.19,1
1/09/2018,==BBVAPE381896985,==BBVAPE7245741,SIN GARANTIA,23200,24,0.19,0
1/09/2018,==BBVAPE403067595,==BBVAPE7326867,SIN GARANTIA,12200,36,0.2105,0
1/09/2018,==BBVAPE403067595,==BBVAPE7340295,SIN GARANTIA,12200,36,0.2105,0
1/09/2018,==BBVAPE403067595,==BBVAPE7378977,SIN GARANTIA,12200,36,0.2105,0
1/09/2018,==BBVAPE69256857,==BBVAPE7189077,SIN GARANTIA,20000,36,0.19,0
1/09/2018,==BBVAPE406016247,==BBVAPE7342311,SIN GARANTIA,30000,24,0.188,0
1/09/2018,==BBVAPE406016247,==BBVAPE7378689,SIN GARANTIA,30000,48,0.188,0
1/09/2018,==BBVAPE282518247,==BBVAPE7128381,SIN GARANTIA,12000,24,0.1965,0
1/09/2018,==BBVAPE429656277,==BBVAPE7353759,SIN GARANTIA,7000,24,0.302,1
1/09/2018,==BBVAPE362978193,==BBVAPE7208715,DINERARIA,300000,24,0.1395,1
1/09/2018,==BBVAPE382053513,==BBVAPE7337037,DINERARIA,50000,18,0.1415,1
1/09/2018,==BBVAPE368742927,==BBVAPE7210083,SIN GARANTIA,110300,60,0.185,0
1/09/2018,==BBVAPE368742927,==BBVAPE7256919,SIN GARANTIA,110300,60,0.185,0
1/09/2018,==BBVAPE374104245,==BBVAPE7163139,SIN GARANTIA,37500,48,0.18899999999999997,0
1/09/2018,==BBVAPE374104245,==BBVAPE7174911,SIN GARANTIA,37500,48,0.18899999999999997,1
1/09/2018,==BBVAPE379901199,==BBVAPE7196295,SIN GARANTIA,51400,60,0.188,0
1/09/2018,==BBVAPE374432295,==BBVAPE7200975,SIN GARANTIA,30000,48,0.187,1
1/09/2018,==BBVAPE387077619,==BBVAPE7383873,SIN GARANTIA,29300,60,0.18899999999999997,1
1/09/2018,==BBVAPE405477003,==BBVAPE7142475,SIN GARANTIA,25700,60,0.18899999999999997,0
1/09/2018,==BBVAPE181865253,==BBVAPE7090311,SIN GARANTIA,39100,60,0.187,0
1/09/2018,==BBVAPE387306129,==BBVAPE7302531,SIN GARANTIA,13900,36,0.1975,1
1/09/2018,==BBVAPE437545731,==BBVAPE7302171,SIN GARANTIA,9500,36,0.317,0
1/09/2018,==BBVAPE426649251,==BBVAPE7135473,SIN GARANTIA,9000,36,0.295,1
1/09/2018,==BBVAPE392382183,==BBVAPE7155399,NO DINERARIA,400000,60,0.1395,0
1/09/2018,==BBVAPE371864703,==BBVAPE7139289,SIN GARANTIA,20000,36,0.19,1
1/09/2018,==BBVAPE385119615,==BBVAPE7287573,SIN GARANTIA,77800,60,0.1365,0
1/09/2018,==BBVAPE251350545,==BBVAPE7143249,SIN GARANTIA,120000,60,0.1395,1
1/09/2018,==BBVAPE370790607,==BBVAPE7058253,DINERARIA,680000,12,0.187,0
1/09/2018,==BBVAPE377882175,==BBVAPE7295979,SIN GARANTIA,35000,36,0.24,0
1/09/2018,==BBVAPE116084757,==BBVAPE7370427,SIN GARANTIA,33900,60,0.18899999999999997,0
1/09/2018,==BBVAPE379854993,==BBVAPE7190229,SIN GARANTIA,102300,48,0.1425,0
1/09/2018,==BBVAPE447700161,==BBVAPE7230945,DINERARIA,80000,24,0.187,0
1/09/2018,==BBVAPE447700161,==BBVAPE7267341,DINERARIA,80000,12,0.187,1
1/09/2018,==BBVAPE364981953,==BBVAPE7187835,SIN GARANTIA,2000,12,0.327,1
1/09/2018,==BBVAPE245155593,==BBVAPE7213323,SIN GARANTIA,25000,36,0.18899999999999997,1
1/09/2018,==BBVAPE116136993,==BBVAPE7340889,SIN GARANTIA,20000,36,0.19,0
1/09/2018,==BBVAPE425190783,==BBVAPE7177503,SIN GARANTIA,99000,60,0.188,0
1/09/2018,==BBVAPE428660805,==BBVAPE7358583,SIN GARANTIA,10700,48,0.1955,0
1/09/2018,==BBVAPE272168535,==BBVAPE7213683,SIN GARANTIA,13000,36,0.1975,0
1/09/2018,==BBVAPE382777059,==BBVAPE7084083,SIN GARANTIA,5000,18,0.2925,1
1/09/2018,==BBVAPE381447921,==BBVAPE7231287,SIN GARANTIA,5000,18,0.2915,0
1/09/2018,==BBVAPE377026545,==BBVAPE7245921,SIN GARANTIA,8400,36,0.302,1
1/09/2018,==BBVAPE384019005,==BBVAPE7224735,SIN GARANTIA,13700,48,0.1985,1
1/09/2018,==BBVAPE365726091,==BBVAPE7119291,SIN GARANTIA,120000,60,0.18600000000000003,1
1/09/2018,==BBVAPE393241179,==BBVAPE7379571,SIN GARANTIA,41000,60,0.175,0
1/09/2018,==BBVAPE223608675,==BBVAPE6991797,SIN GARANTIA,50000,60,0.1426,0
1/09/2018,==BBVAPE376326111,==BBVAPE7226607,SIN GARANTIA,5000,12,0.302,1
1/09/2018,==BBVAPE387982587,==BBVAPE7128885,SIN GARANTIA,8000,24,0.302,0
1/09/2018,==BBVAPE467704497,==BBVAPE7235643,SIN GARANTIA,20000,36,0.26,0
1/09/2018,==BBVAPE440794101,==BBVAPE7261851,SIN GARANTIA,46600,60,0.188,0
1/09/2018,==BBVAPE386236875,==BBVAPE7329225,SIN GARANTIA,70800,60,0.185,1
1/09/2018,==BBVAPE370429815,==BBVAPE7295403,SIN GARANTIA,120000,60,0.1395,0
1/09/2018,==BBVAPE377092893,==BBVAPE7238091,SIN GARANTIA,80000,36,0.18600000000000003,1
1/09/2018,==BBVAPE401828259,==BBVAPE7335579,SIN GARANTIA,70000,48,0.1355,1
1/09/2018,==BBVAPE374578203,==BBVAPE7241655,SIN GARANTIA,16000,60,0.19,1
1/09/2018,==BBVAPE379587081,==BBVAPE7379175,SIN GARANTIA,6600,48,0.2925,1
1/09/2018,==BBVAPE468413769,==BBVAPE7382811,SIN GARANTIA,10000,48,0.1975,1
1/09/2018,==BBVAPE361013709,==BBVAPE7178799,SIN GARANTIA,14800,36,0.1975,1
1/09/2018,==BBVAPE479037297,==BBVAPE7074813,SIN GARANTIA,20000,36,0.19,0
1/09/2018,==BBVAPE384797595,==BBVAPE7085343,SIN GARANTIA,12000,60,0.165,0
1/09/2018,==BBVAPE375988899,==BBVAPE7167531,SIN GARANTIA,107200,60,0.187,0
1/09/2018,==BBVAPE391991691,==BBVAPE7340421,SIN GARANTIA,31300,36,0.18899999999999997,0
1/09/2018,==BBVAPE371012241,==BBVAPE7264911,SIN GARANTIA,120000,60,0.1405,1
1/09/2018,==BBVAPE454808037,==BBVAPE7116483,SIN GARANTIA,1200,12,0.3341,1
